FileName,SubjectID,Class,Task,Split
0_5374045039_h_00,537,Sober,address,test
0_5434048060_h_00,543,Sober,address,test
0_5433045008_h_00,543,Sober,address,test
0_5854071037_h_00,585,Sober,address,test
3_5253026017_h_00,525,Intoxicated,address,test
0_5854071033_h_00,585,Sober,address,test
0_5434048024_h_00,543,Sober,address,test
0_5434048004_h_00,543,Sober,address,test
0_5434048017_h_00,543,Sober,address,test
0_5374045004_h_00,537,Sober,address,test
0_5434048013_h_00,543,Sober,address,test
0_5254016037_h_00,525,Sober,address,test
0_5854071024_h_00,585,Sober,address,test
0_5254016008_h_00,525,Sober,address,test
0_5854071028_h_00,585,Sober,address,test
0_5374045013_h_00,537,Sober,address,test
0_5254016039_h_00,525,Sober,address,test
0_5433045013_h_00,543,Sober,address,test
0_5433045030_h_00,543,Sober,address,test
4_5853086008_h_00,585,Intoxicated,address,test
3_5253026008_h_00,525,Intoxicated,address,test
0_5434048039_h_00,543,Sober,address,test
3_5253026019_h_00,525,Intoxicated,address,test
0_5374045017_h_00,537,Sober,address,test
0_5433045004_h_00,543,Sober,address,test
0_5434048019_h_00,543,Sober,address,test
3_5253026004_h_00,525,Intoxicated,address,test
0_5254016017_h_00,525,Sober,address,test
0_5374045060_h_00,537,Sober,address,test
0_5254016004_h_00,525,Sober,address,test
0_5434048033_h_00,543,Sober,address,test
2_5373038017_h_00,537,Intoxicated,address,test
0_5854071013_h_00,585,Sober,address,test
0_5374045019_h_00,537,Sober,address,test
0_5254016028_h_00,525,Sober,address,test
0_5254016024_h_00,525,Sober,address,test
0_5434048008_h_00,543,Sober,address,test
0_5254016033_h_00,525,Sober,address,test
0_5854071019_h_00,585,Sober,address,test
2_5373038030_h_00,537,Intoxicated,address,test
2_5373038008_h_00,537,Intoxicated,address,test
0_5434048028_h_00,543,Sober,address,test
3_5253026030_h_00,525,Intoxicated,address,test
0_5854071017_h_00,585,Sober,address,test
0_5254016060_h_00,525,Sober,address,test
2_5373038004_h_00,537,Intoxicated,address,test
0_5254016013_h_00,525,Sober,address,test
4_5853086019_h_00,585,Intoxicated,address,test
0_5433045019_h_00,543,Sober,address,test
3_5253026013_h_00,525,Intoxicated,address,test
0_5854071008_h_00,585,Sober,address,test
4_5853086004_h_00,585,Intoxicated,address,test
4_5853086017_h_00,585,Intoxicated,address,test
2_5373038019_h_00,537,Intoxicated,address,test
0_5374045028_h_00,537,Sober,address,test
4_5853086013_h_00,585,Intoxicated,address,test
2_5373038013_h_00,537,Intoxicated,address,test
0_5433045017_h_00,543,Sober,address,test
0_5374045024_h_00,537,Sober,address,test
0_5704060017_h_00,570,Sober,address,test
4_5463048008_h_00,546,Intoxicated,address,test
0_5464037028_h_00,546,Sober,address,test
0_0962078028_h_00,96,Sober,address,test
1_1001101008_h_00,100,Intoxicated,address,test
0_1002088028_h_00,100,Sober,address,test
0_5464037004_h_00,546,Sober,address,test
2_5743075030_h_00,574,Intoxicated,address,test
1_1001101017_h_00,100,Intoxicated,address,test
0_5464037039_h_00,546,Sober,address,test
0_5744056024_h_00,574,Sober,address,test
1_1001101004_h_00,100,Intoxicated,address,test
0_5324011033_h_00,532,Sober,address,test
4_0291030004_h_00,29,Intoxicated,address,test
0_0962078013_h_00,96,Sober,address,test
0_0292021037_h_00,29,Sober,address,test
0_5704060028_h_00,570,Sober,address,test
1_0961097017_h_00,96,Intoxicated,address,test
0_0292021024_h_00,29,Sober,address,test
0_0162011039_h_00,16,Sober,address,test
0_0482055024_h_00,48,Sober,address,test
3_0161016004_h_00,16,Intoxicated,address,test
2_5703071019_h_00,570,Intoxicated,address,test
0_5464037060_h_00,546,Sober,address,test
0_5704060039_h_00,570,Sober,address,test
0_0482055013_h_00,48,Sober,address,test
0_0162011004_h_00,16,Sober,address,test
0_5704060060_h_00,570,Sober,address,test
4_5463048017_h_00,546,Intoxicated,address,test
0_1002088017_h_00,100,Sober,address,test
0_0162011013_h_00,16,Sober,address,test
1_0481049030_h_00,48,Intoxicated,address,test
1_0481049019_h_00,48,Intoxicated,address,test
0_0482055028_h_00,48,Sober,address,test
0_5464037033_h_00,546,Sober,address,test
0_5744056008_h_00,574,Sober,address,test
4_5463048030_h_00,546,Intoxicated,address,test
0_5324011017_h_00,532,Sober,address,test
4_0291030030_h_00,29,Intoxicated,address,test
2_5743075013_h_00,574,Intoxicated,address,test
0_0482055037_h_00,48,Sober,address,test
0_5704060037_h_00,570,Sober,address,test
0_5324011037_h_00,532,Sober,address,test
0_0962078019_h_00,96,Sober,address,test
3_5323033017_h_00,532,Intoxicated,address,test
0_5324011004_h_00,532,Sober,address,test
0_5324011039_h_00,532,Sober,address,test
0_0292021004_h_00,29,Sober,address,test
0_5324011008_h_00,532,Sober,address,test
0_5704060004_h_00,570,Sober,address,test
3_5323033030_h_00,532,Intoxicated,address,test
2_5743075004_h_00,574,Intoxicated,address,test
0_5464037017_h_00,546,Sober,address,test
1_1001101019_h_00,100,Intoxicated,address,test
0_0292021039_h_00,29,Sober,address,test
3_0161016013_h_00,16,Intoxicated,address,test
0_0162011017_h_00,16,Sober,address,test
1_0961097030_h_01,96,Intoxicated,address,test
4_5463048013_h_00,546,Intoxicated,address,test
2_5743075019_h_00,574,Intoxicated,address,test
0_0292021033_h_00,29,Sober,address,test
3_5323033008_h_00,532,Intoxicated,address,test
4_5463048019_h_00,546,Intoxicated,address,test
0_0482055039_h_00,48,Sober,address,test
0_1002088039_h_00,100,Sober,address,test
1_0961097008_h_00,96,Intoxicated,address,test
1_1001101013_h_00,100,Intoxicated,address,test
0_1002088013_h_00,100,Sober,address,test
0_0482055004_h_00,48,Sober,address,test
0_5704060033_h_00,570,Sober,address,test
0_0962078037_h_00,96,Sober,address,test
1_0961097013_h_00,96,Intoxicated,address,test
0_5324011060_h_00,532,Sober,address,test
0_5704060019_h_00,570,Sober,address,test
1_0961097004_h_00,96,Intoxicated,address,test
1_0961097019_h_00,96,Intoxicated,address,test
0_0162011033_h_00,16,Sober,address,test
0_5744056033_h_00,574,Sober,address,test
2_5703071008_h_00,570,Intoxicated,address,test
0_5324011024_h_00,532,Sober,address,test
4_0291030019_h_00,29,Intoxicated,address,test
2_5703071004_h_00,570,Intoxicated,address,test
0_0292021017_h_00,29,Sober,address,test
0_0962078004_h_00,96,Sober,address,test
3_5323033004_h_00,532,Intoxicated,address,test
0_5704060013_h_00,570,Sober,address,test
2_5703071013_h_00,570,Intoxicated,address,test
1_0481049013_h_00,48,Intoxicated,address,test
3_0161016030_h_00,16,Intoxicated,address,test
2_5703071017_h_00,570,Intoxicated,address,test
3_0161016008_h_00,16,Intoxicated,address,test
0_1002088004_h_00,100,Sober,address,test
0_5744056019_h_00,574,Sober,address,test
0_5744056039_h_00,574,Sober,address,test
0_5744056028_h_00,574,Sober,address,test
0_5744056013_h_00,574,Sober,address,test
0_5464037024_h_00,546,Sober,address,test
0_0292021008_h_00,29,Sober,address,test
4_0291030017_h_00,29,Intoxicated,address,test
0_0482055008_h_00,48,Sober,address,test
0_0162011008_h_00,16,Sober,address,test
0_0162011060_h_00,16,Sober,address,test
2_5743075008_h_00,574,Intoxicated,address,test
1_0481049017_h_00,48,Intoxicated,address,test
0_5464037037_h_00,546,Sober,address,test
0_0162011024_h_00,16,Sober,address,test
0_5464037019_h_00,546,Sober,address,test
0_1002088037_h_00,100,Sober,address,test
0_0482055033_h_00,48,Sober,address,test
1_0481049008_h_00,48,Intoxicated,address,test
0_5744056017_h_00,574,Sober,address,test
0_5744056060_h_00,574,Sober,address,test
0_0962078008_h_00,96,Sober,address,test
0_0962078033_h_00,96,Sober,address,test
0_1002088033_h_00,100,Sober,address,test
3_5323033019_h_00,532,Intoxicated,address,test
4_0291030008_h_00,29,Intoxicated,address,test
3_5323033013_h_00,532,Intoxicated,address,test
0_0162011019_h_00,16,Sober,address,test
0_5744056037_h_00,574,Sober,address,test
0_0292021019_h_00,29,Sober,address,test
0_1002088008_h_00,100,Sober,address,test
0_0292021028_h_00,29,Sober,address,test
0_0962078060_h_00,96,Sober,address,test
3_0161016019_h_00,16,Intoxicated,address,test
0_0292021060_h_00,29,Sober,address,test
0_0482055017_h_00,48,Sober,address,test
3_0161016017_h_00,16,Intoxicated,address,test
0_5744056004_h_00,574,Sober,address,test
0_1002088060_h_01,100,Sober,address,test
0_0962078017_h_00,96,Sober,address,test
2_5703071030_h_00,570,Intoxicated,address,test
1_0481049004_h_00,48,Intoxicated,address,test
0_0482055060_h_00,48,Sober,address,test
4_0291030013_h_00,29,Intoxicated,address,test
0_5704060024_h_00,570,Sober,address,test
0_1002088024_h_00,100,Sober,address,test
0_5324011019_h_00,532,Sober,address,test
0_0162011028_h_00,16,Sober,address,test
2_5743075017_h_00,574,Intoxicated,address,test
0_0962078024_h_00,96,Sober,address,test
0_0962078039_h_00,96,Sober,address,test
1_1001101030_h_00,100,Intoxicated,address,test
0_5324011013_h_00,532,Sober,address,test
0_5464037008_h_00,546,Sober,address,test
0_0162011037_h_00,16,Sober,address,test
0_5464037013_h_00,546,Sober,address,test
0_5704060008_h_00,570,Sober,address,test
0_5324011028_h_00,532,Sober,address,test
0_0292021013_h_00,29,Sober,address,test
0_1002088019_h_00,100,Sober,address,test
0_0482055019_h_00,48,Sober,address,test
4_5463048004_h_00,546,Intoxicated,address,test
